#CODE;ENGLISH;;;;;;;;;;;;x
province_devastated_chaos_dwarf_desc;A host of Chaos Dwarfs has laid waste to this province.;;;;;;;;;;;;x
courtierstakenasslaves;Some courtiers residing in [From.GetName] will be taken as slaves;;;;;;;;;;;;x
EVTOTPCchaosdwarf_slave_raid;Take them as slaves, and burn this land!;;;;;;;;;;;;x
EVTDESCBchaosdwarf_slave_raid;The province of [From.GetName] has been raided and burned to the ground by our great hosts. Most of your overseers are on their way to [Root.Capital.GetName], herding the slaves you previously captured in another assault, but your personal entourage can still herd a small quantity of them...;;;;;;;;;;;;x
sell_stuff_chaos_dwarfs;Sell armaments to [Root.GetTitledFirstName];;;;;;;;;;;;x
sell_stuff_chaos_dwarfs_desc;The Chaos Dwarfs are known to trade the armaments they produce on their factories with the Chaos worshippers of the Northern Wastes and the Greenskins, in exchange for gold or slaves.\n [Root.GetTitledFirstName] will get the choice to buy either weapons and armours for your warriors, or a contingent of Doomcannons from us.;;;;;;;;;;;;x
courtierssacrificed;Some courtiers residing in [From.GetName] will be sacrificed to Hashut.;;;;;;;;;;;;x
must_sacrifice_hashut;Hasn't made Sacrifices;;;;;;;;;;;;x
must_sacrifice_hashut_desc;This character has committed sacrilege against the Father of Darkness by forgoing to feed any sacrifices to the furnaces of Hashut for too long. An offering must be made to the Bullfather soon, or this character will face the disdain of its peers.;;;;;;;;;;;;x
hashut_curse;Hashut's Scorn;;;;;;;;;;;;x
hashut_curse_desc;This character has earned the ire of Hashut by providing an unworthy sacrifice.;;;;;;;;;;;;x
EVTDESC_chaos_dwarf_must_sacrifice;For too long have the furnaces at [Root.Capital.GetName] remained silent and devoid of any kind of offering. You have gone 4 years without a proper sacrifice to Hashut. The Father of Darkness does not look kindly upon those who fail to pay Him tribute...;;;;;;;;;;;;x
EVTOPTC_chaos_dwarf_must_sacrifice;I'm sure the Bullfather doesn't mind...;;;;;;;;;;;;x
grand_sacrifice_hashut;Celebrate a Grand Sacrifice;;;;;;;;;;;;x
grand_sacrifice_hashut_desc;Raise the icon. Load the furnaces. The Father of Darkness will have His spoils today, that we may be blessed tomorrow...;;;;;;;;;;;;x
EVTDESC_hashut_great_sacrifice;The acolytes of Hashut have prepared the furnaces at the top of [Root.Capital.GetName]'s ziggurat for your grand sacrifice ceremony by chanting the sacred dirges. Now is the time, to offer the souls of slaves and wretches to the Bullfather, so that our Lord Hashut may feast on them.\n\nThe temple's Bull Centaurs look to you with anticipation, ready to retrieve the next sacrifice at your command...;;;;;;;;;;;;x
EVTOPTA_hashut_great_sacrifice;Herd in slaves from the factories!;;;;;;;;;;;;x
EVTOPTB_hashut_great_sacrifice;Bring the wretches that form our slave levies!;;;;;;;;;;;;x
EVTOPTC_hashut_great_sacrifice;Our prisoners shall have the honour to become sacrifice!;;;;;;;;;;;;x
EVTOPTD_hashut_great_sacrifice;I've changed my mind! Hashut doesn't deserve any gifts!;;;;;;;;;;;;x
EVTDESC_hashut_great_sacrifice_prisoner;Your watch gleefully as the Bull Centaurs drag [From.GetTitledFirstName] up the stairs of the ziggurat, towards the great, brazen statue of Hashut, a pool of molten metal beneath it acts as it's furnace. As the Bull Centaur places [From.GetHerHim] close to the furnace, you hear the mumblings of a prayer to [From.Religion.GetHighGodName].\n\n[From.GetFirstName] tries to keep a stoic composure... but it soon fades into agony as [From.GetSheHe] is submerged into the molten metal...;;;;;;;;;;;;x
EVTDESC_hashut_great_sacrifice_character_blessing;As the last of the sacrifice's laments echo through the chamber... you feel that your body is now strong as a Bull Centaur's and your mind is quick as a Daemon's... certainly, you have been blessed by the Bullfather!;;;;;;;;;;;;x
EVTDESC_hashut_great_sacrifice_province_blessing;As the last of the sacrifice's laments echo through the chamber... you don't notice any changes, at first, but when you step out of the Zigurrat's ceremonal changer you notice that your whole land has been covered in a thick, red smoke which seems to be unnaturally empowering your forges and slaves, certainly [Root.Capital.GetName] has been blessed by the Bullfather!;;;;;;;;;;;;x
EVTDESC_hashut_great_sacrifice_bull_centaurs_join;As the last of the sacrifice's laments echo through the chamber... you don't see any changes, at first, but when you step out of the Zigurrat's ceremonal changer you notice that a small regiment of Bull Centaurs is waiting at it's feet, willing to serve you! Clearly, this is Father Hashut's providence gracing us!;;;;;;;;;;;;x
EVTDESC_hashut_great_sacrifice_hashut_angry;As the last of the sacrifice's laments echo through the chamber... you notice a cloud of red smoke forming in front of you, in a wink, it quickly files towards you and forces itself down your throat, making you pass out... when you awake, you're informed by the temple's Acolytes that you must have somehow earned Hashut's wrath, and indeed, you feel much weaker...;;;;;;;;;;;;x
EVTOPT_hashut_great_sacrifice_hashut_angry;Curses!;;;;;;;;;;;;x
EVTDESC_hashut_great_sacrifice_slaves;Your watch gleefully as the Bull Centaurs herd in masses of slaves up the stairs of the ziggurat, towards the great, brazen statue of Hashut, a pool of molten metal beneath it acts as it's furnace. As the Bull Centaur places them close to the furnace, you hear multiple mumbles and whimpers coming from the wretches.\n\nThey're pushed one by one into the pool of molten metal, their anguished laments forming a wonderful choir...;;;;;;;;;;;;x
EVTOPT_hashut_great_sacrifice_slaves;Mighty Hashut! Accept the slave blood and slave flesh we offer thee!;;;;;;;;;;;;x
nochaosdwarfsacrifice;Note that Chaos Dwarfs or Nehekharan Tomb Kings aren't a valid prisoner sacrifice!;;;;;;;;;;;;x
EVTDESC_CD_factory_decays;The slave population in [Root.Capital.GetName]'s factories has recently declined due to chocking smoke, factory accidents, famine and general mismanagement;;;;;;;;;;;;x
EVTOPT_CD_factory_decays;Hashut's cock! Well, we'll have to get more slaves...;;;;;;;;;;;;x
EVTDESC_CD_slave_levy_decays;The population in [Root.Capital.GetName]'s slave barracks has recently declined due to chocking smoke, incompetent hobgoblin overseers, famine and general mismanagement;;;;;;;;;;;;x
EVTOPT_CD_slave_levy_decays;Hashut's cock! Well, we'll have to get more slaves...;;;;;;;;;;;;x
EVTDESCDR_chaos_dwarf.41;The Bullfather is pleased with your offering. As your sacrifice dissolves into the molten metal pit, you hear a booming voice coming from the brazen idol's head...offering you gifts;;;;;;;;;;;;x
EVTOPTADR_chaos_dwarf.41;Grant me some of your fiery K'daai servants, to sear my enemies!;;;;;;;;;;;;x
EVTOPTBDR_chaos_dwarf.41;Mighty Hashut, bless me with your strength!;;;;;;;;;;;;x
EVTOPTCDR_chaos_dwarf.41;Great Hashut, touch my lands with your fire!;;;;;;;;;;;;x
EVTOPTDDR_chaos_dwarf.41;Bullfather, grant me greater dominion over the Winds!;;;;;;;;;;;;x
EVTDESCDR_chaos_dwarf.42;The Bullfather must be pleased with you, for after your sacrifice dissolves into the molten pit, a daemonic creature of fire and steel surges from it, pledging itself to your service;;;;;;;;;;;;x
EVTOPTADR_chaos_dwarf.42;Bend to my will, daemon!;;;;;;;;;;;;x
EVTDESCDR_chaos_dwarf43;As your sacrifice sinks into the molten metal, you hear a bellowing in the outside. Hashut has sent you a Great Taurus, one of his most favoured creatures!;;;;;;;;;;;;x
EVTOPTADR_chaos_dwarf43;I will soar on wings of fire!;;;;;;;;;;;;x
EVTDESCDR_chaos_dwarf44;The Bullfather is pleased. You watch as the molten metal takes into different shapes and forms... showing images of yourself surrounded by power and riches!;;;;;;;;;;;;x
EVTOPTADR_chaos_dwarf44;It will all be mine!;;;;;;;;;;;;x
EVTDESCDR_chaos_dwarf45;As the sacrifice sinks into the molten pit you hear the booming voice of Hashut in your head, praising you... His greatest son!;;;;;;;;;;;;x
EVTOPTADR_chaos_dwarf45;All will bow before me!;;;;;;;;;;;;x
EVTDESCDR_chaos_dwarf46;After the sacrifice sinks into the molten metal pit, you receive visions of yourself... a crown of fire is on your brows, burning... burning, until naught but ash remains...;;;;;;;;;;;;x
EVTOPTADR_chaos_dwarf46;Why? What is the meaning of this?!;;;;;;;;;;;;x
EVTDESCDR_chaos_dwarf47;As the sacrifice sinks into the molten pit you get closer to it, in order to receive your gift... when suddenly a gush of molten metal sprays you in the face;;;;;;;;;;;;x
EVTOPTADR_chaos_dwarf47;AAAAGH!!;;;;;;;;;;;;x
EVTDESCDR_chaos_dwarf48;At last the sacrifice dissolves into the molten pit of metal... and the ritual room is filled with a most dire silence. It seems that the Bullfather has ignored your offering!;;;;;;;;;;;;x
EVTOPTADR_chaos_dwarf48;Hashut's balls!;;;;;;;;;;;;x
EVTDESCDR_chaos_dwarf49;Praise Mighty Hashut! After all the sacrifices and absolute servitude, the Bullfather has finally granted you His greatest of gifts: dominion over the Winds of Magic! Soon the whole world will be under your yoke, for now, you're one of the great, magnificent masters of the Dawi Zharr, a Sorcerer-Prophet!;;;;;;;;;;;;x
EVTOPTADR_chaos_dwarf49;ALL FOR HASHUT!;;;;;;;;;;;;x
daemon_kdaai;K'daai;;;;;;;;;;;;x
hashut_kdaai;Hashuti K'daai;;;;;;;;;;;;x
hashut_kdaai_desc;The K'daai Zharr - Scions of Fire - are Hashut's servants. Forged from the raging blood and metal of the Bullfather's sacrifice pits, the K'daai are half-daemon and half-raging fire, an elemental force of destruction few mortals can hope to survive.;;;;;;;;;;;;x
hashut_demon;Daemon of Hashut;;;;;;;;;;;;x
hashut_demon_desc;Though Hashut has fewer daemons aligned to him than the greater Chaos gods, they're still powerful entities, made to enslave and destroy all those who oppose him.;;;;;;;;;;;;x
EVTDESCDR_chaos_dwarf_kdaai_summoned;The K'daai slowly takes form before you, a creature of magma and iron, half-daemon and half-raging fire. The circle holds and the daemon is yours to command.;;;;;;;;;;;;x
EVTOPTADR_chaos_dwarf_kdaai_summoned;I am your Master now.;;;;;;;;;;;;x
EVTDESCDR_chaos_dwarf_kdaai_summoned_else;Your ritual for [From.GetFirstName] was a success. You've managed to bind a searing K'daai to [From.GetHerHim].;;;;;;;;;;;;x
EVTOPTADR_chaos_dwarf_kdaai_summoned_else;Excellent.;;;;;;;;;;;;x
RET_bull_centaurs;Bull Centaurs;;;;;;;;;;;;x
RET_infernalguard;Infernal Guard;;;;;;;;;;;;x
RET_fireglaives;Infernal Guard with Fireglaives;;;;;;;;;;;;x
RET_earthshaker;Earthshaker Cannons;;;;;;;;;;;;x
opinion_sacrificed_family;Sacrificed family member;;;;;;;;;;;;x
###Dwarfs;;;;;;;;;;;;;x
dwarven_reconquest;Dwarf Reconquest;;;;;;;;;;;;x
dwarven_reconquest_desc;Dwarf rulers can declare reconquest wars to reclaim counties that are not held by Dwarfs or Norse Dwarfs, and are either inside de-jure Karaz Ankor and Drak Ankor or mountains held by Greenskins or Skaven.;;;;;;;;;;;;x
CB_NAME_DWARF_COUNTY_RECONQUEST;Reconquest of [Title.GetBaseName];;;;;;;;;;;;x
WAR_NAME_DWARF_COUNTY_RECONQUEST;$ORDER$$FIRST_ADJ$ Reconquest of [Title.GetBaseName];;;;;;;;;;;;x
ca_dwarf_outer_fort_1_desc;Though the greater part of a Dwarf hold is mostly underground, there are plenty of defensive surface structures as well, all connected to the main hold through tunnels. These include gatehouses, lookout towers and trenches.;;;;;;;;;;;;x
ca_dwarf_outer_fort_1;Outer Hold Fortifications;;;;;;;;;;;;x
ca_dwarf_outer_fort_2;Outer Hold Fortifications;;;;;;;;;;;;x
ca_dwarf_outer_fort_3;Outer Hold Fortifications;;;;;;;;;;;;x
ca_dwarf_outer_fort_4;Outer Hold Fortifications;;;;;;;;;;;;x
ca_dwarf_outer_fort_5;Outer Hold Fortifications;;;;;;;;;;;;x
ca_dwarf_outer_fort_6;Outer Hold Fortifications;;;;;;;;;;;;x
ca_dwarf_hold_1_desc;The heart of every Dwarf realm is the Hold, a well-protected fortress settlement, which is centered in a system of halls, chambers, and defensive barriers, usually located within the interior of a mountain.;;;;;;;;;;;;x
ca_dwarf_hold_1;Dwarf Hold;;;;;;;;;;;;x
ca_dwarf_hold_2;Dwarf Hold;;;;;;;;;;;;x
ca_dwarf_hold_3;Dwarf Hold;;;;;;;;;;;;x
ca_dwarf_hold_4;Dwarf Hold;;;;;;;;;;;;x
ca_dwarf_hold_5;Dwarf Hold;;;;;;;;;;;;x
ca_dwarf_hold_6;Dwarf Hold;;;;;;;;;;;;x
ca_dwarf_clan_halls_1_desc;The bulk of Dwarf forces is formed by warriors, and the quarrellers, armed with powerful crossbows. In times of war, the leaders of each clan call the muster, and any Dwarf old enough to fight form into regiments. Most of them are craftsmen, miners and stone-carvers, but when any of them dons their armour and weapons, warfare becomes their only calling.;;;;;;;;;;;;x
ca_dwarf_clan_halls_1;Clan Barracks;;;;;;;;;;;;x
ca_dwarf_clan_halls_2;Clan Barracks;;;;;;;;;;;;x
ca_dwarf_clan_halls_3;Clan Barracks;;;;;;;;;;;;x
ca_dwarf_clan_halls_4;Clan Barracks;;;;;;;;;;;;x
ca_dwarf_guild_halls_1_desc;The Guild Workshops are the manufacturing and mercantile centre of all Dwarf Holds, as they attract artisans and merchants from all over the world, Dwarf or otherwise. Often, these places draw in younger, less conservative Dwarfs of lesser clans, which sees the introduction and eventual acceptance of new technologies.;;;;;;;;;;;;x
ca_dwarf_guild_halls_1;Guild Workshops;;;;;;;;;;;;x
ca_dwarf_guild_halls_2;Guild Workshops;;;;;;;;;;;;x
ca_dwarf_guild_halls_3;Guild Workshops;;;;;;;;;;;;x
ca_dwarf_guild_halls_4;Guild Workshops;;;;;;;;;;;;x
ca_dwarf_guild_halls_5;Guild Workshops;;;;;;;;;;;;x
ca_dwarf_guild_halls_6;Guild Workshops;;;;;;;;;;;;x
ca_dwarf_halls_1_desc;This is where the rulers of the Dwarf Hold reside, along with their personal guard, servants, and the most esteemed clan and guild members. They're filled with finely hewn stone and beautiful gems. They have many chambers, to inspire awe and admiration in visitors and vassals alike.;;;;;;;;;;;;x
ca_dwarf_halls_2_desc;These halls contain finely engraved walls with the most interesting stories to tell anyone patient enough to study them all. Everything from the legendary battles of the War of Vengeance to the fierce battles during the goblin wars are depicted with such detail you'd swear it was alive.;;;;;;;;;;;;x
ca_dwarf_halls_3_desc;These halls are filled with an enormous networks of chambers and filled with some of the most finest examples of Dwarf stonework. They show the splendour and magnificence of the Dwarf race and inspiring awe in all who view them.;;;;;;;;;;;;x
ca_dwarf_smithy_1_desc;You can expect to find a forge in every Dwarf Hold, no matter how small. The Dwarfs are the best metalworkers in the known world and parts of that excellence in metalworks can be seen even in the smallest of smithies.;;;;;;;;;;;;x
ca_dwarf_smithy_2_desc;A medium sized smithy producing mainly axes and hammers for the Dwarf warriors. If it weren't for the high quality weapons that the Dwarf smiths make so would there be no Dwarf realms left. The Dwarf smiths know that and they bear that responsibility with pride.;;;;;;;;;;;;x
ca_dwarf_smithy_3_desc;Few enemies have the courage to face the Dwarfs on the battlefield when they are in their famous shieldwall. Other than the extreme fierceness that the Dwarfs shows in battle so are the high quality armor an important part in not breaking the formation which is the only way to beat the Dwarfs on the battlefield. There is a reason why Dwarf shields rarely turn into splinter.;;;;;;;;;;;;x
ca_dwarf_smithy_4_desc;These huge complex smithies involves hundreds of metalworkers all devoted to the production of the weapons that the Dwarfs are so proud of.;;;;;;;;;;;;x
ca_dwarf_halls_1;Royal Clan Halls;;;;;;;;;;;;x
ca_dwarf_halls_2;Royal Clan Halls;;;;;;;;;;;;x
ca_dwarf_halls_3;Royal Clan Halls;;;;;;;;;;;;x
ca_dwarf_smithy_1;Dwarf Forges;;;;;;;;;;;;x
ca_dwarf_smithy_2;Dwarf Forges;;;;;;;;;;;;x
ca_dwarf_smithy_3;Dwarf Forges;;;;;;;;;;;;x
ca_dwarf_smithy_4;Dwarf Forges;;;;;;;;;;;;x
ca_dwarf_engineers_thunderers_1_desc;Dwarf handgunners, known as Thunderers, they usually stand in close ranks and methodically fire round after round. Dwarf handguns are much more precise and less prone to misfires than their Human counterparts, and as such, the handgun is quickly becoming much more popular than the crossbow in Dwarf armies. Most Thunderers craft their own guns, each one trying to outdo the others on who has made the most precise of handguns.;;;;;;;;;;;;x
ca_dwarf_engineers_thunderers_1;Thunderer Range;;;;;;;;;;;;x
ca_dwarf_engineers_thunderers_2;Thunderer Range;;;;;;;;;;;;x
ca_dwarf_engineers_thunderers_3;Thunderer Range;;;;;;;;;;;;x
ca_dwarf_engineers_thunderers_4;Thunderer Range;;;;;;;;;;;;x
ca_dwarf_shipyard_1;Dwarf Shipyard;;;;;;;;x
ca_dwarf_shipyard_2;Dwarf Shipyard;;;;;;;;x
ca_dwarf_shipyard_3;Dwarf Shipyard;;;;;;;;x
ca_dwarf_shipyard_4;Dwarf Shipyard;;;;;;;;x
ca_dwarf_shipyard_desc;The Dwarfs are masters of steamworks and metallurgy, and their fleets reflect this fact. Dwarf Ships are massive armored hulks, protected by layers of steel forged in the greatest of foundries. Each ships also transports many spare parts and a crew of Engineers in case repairs are needed in the high sea, as well as trade goods.;;;;;;;;x
ct_dwarf_outer_fort_1_desc;The minor holds and trading outposts of a Dwarf Guild are not as heavily fortified as a proper Karak, but their surface watchtowers and draw bridges still make for formidable defenses.;;;;;;;;;;;;x
ct_dwarf_outer_fort_1;Guild Watchtowers;;;;;;;;;;;;x
ct_dwarf_outer_fort_2;Guild Watchtowers;;;;;;;;;;;;x
ct_dwarf_outer_fort_3;Guild Watchtowers;;;;;;;;;;;;x
ct_dwarf_outer_fort_4;Guild Watchtowers;;;;;;;;;;;;x
ct_dwarf_outer_fort_5;Guild Watchtowers;;;;;;;;;;;;x
ct_dwarf_outer_fort_6;Guild Watchtowers;;;;;;;;;;;;x
ct_dwarf_hold_1_desc;Many minor outposts and settlements all across Karak Ankor are claimed by various Dwarf Guilds. These Guild Holds are not as fortified as the mighty Karaks of the noble Clans, and are usually full of young, enterprising Dwarfs seeking to make a name for themselves.;;;;;;;;;;;;x
ct_dwarf_hold_1;Guild Hold;;;;;;;;;;;;x
ct_dwarf_hold_2;Guild Hold;;;;;;;;;;;;x
ct_dwarf_hold_3;Guild Hold;;;;;;;;;;;;x
ct_dwarf_hold_4;Guild Hold;;;;;;;;;;;;x
ct_dwarf_hold_5;Guild Hold;;;;;;;;;;;;x
ct_dwarf_hold_6;Guild Hold;;;;;;;;;;;;x
ct_dwarf_clan_halls_1_desc;Even if their calling is not the art of war, every Dwarf has a warrior’s spirit, and even the lowest miners and metalsmiths will take up arms to defend their Guild’s honor at any cost.;;;;;;;;;;;;x
ct_dwarf_clan_halls_1;Guild Muster;;;;;;;;;;;;x
ct_dwarf_clan_halls_2;Guild Muster;;;;;;;;;;;;x
ct_dwarf_clan_halls_3;Guild Muster;;;;;;;;;;;;x
ct_dwarf_clan_halls_4;Guild Muster;;;;;;;;;;;;x
ct_dwarf_clan_halls_5;Guild Muster;;;;;;;;;;;;x
ct_dwarf_guild_halls_1_desc;The Guild Holds have special areas in the higher deeps that receive goods from all over the Karaz Ankor. These depots are effectively inland ports, acting as offloading areas for trade caravans bringing in hops, goats, leather, and bolts of cloth, gems, ores as well as various other merchandise;;;;;;;;;;;;x
ct_dwarf_guild_halls_1;Trade Depots;;;;;;;;;;;;x
ct_dwarf_guild_halls_2;Trade Depots;;;;;;;;;;;;x
ct_dwarf_guild_halls_3;Trade Depots;;;;;;;;;;;;x
ct_dwarf_guild_halls_4;Trade Depots;;;;;;;;;;;;x
ct_dwarf_guild_halls_5;Trade Depots;;;;;;;;;;;;x
ct_dwarf_guild_halls_6;Trade Depots;;;;;;;;;;;;x
ct_dwarf_smithy_1_desc;If Dwarfs are the undisputed masters of smithing, then the Metalsmiths’ Guild are the greatest among them. Deep in the Guild Holds are foundries of these master smiths, containing great furnaces that burn hotter than the stars. The armour and weapons crafted here is amongst the finest – if not the finest - craftsmanship in the Old World.;;;;;;;;;;;;x
ct_dwarf_smithy_1;Guild Foundries;;;;;;;;;;;;x
ct_dwarf_smithy_2;Guild Foundries;;;;;;;;;;;;x
ct_dwarf_smithy_3;Guild Foundries;;;;;;;;;;;;x
ct_dwarf_smithy_4;Guild Foundries;;;;;;;;;;;;x
ct_dwarf_ranges_1_desc;Though the Dwarfs are known for their mastery in stoneworking and metalworking, they’re also excellent carpenters. Here the Carpenters’ Guild fashions weapons like crossbows or the mighty Grudge Throwers. They’re also known to perform as Quarrelers whenever the need to defend the Guild Hold arises.;;;;;;;;;;;;x
ct_dwarf_ranges_1;Siege Workshops;;;;;;;;;;;;x
ct_dwarf_ranges_2;Siege Workshops;;;;;;;;;;;;x
ct_dwarf_ranges_3;Siege Workshops;;;;;;;;;;;;x
ct_dwarf_ranges_4;Siege Workshops;;;;;;;;;;;;x
ct_dwarf_ranges_5;Siege Workshops;;;;;;;;;;;;x
ct_ancestordwarf_halls_1;Hall of Deeds;;;;;;;;;;;;x
ct_ancestordwarf_halls_2;Hall of Deeds;;;;;;;;;;;;x
ct_ancestordwarf_halls_3;Hall of Deeds;;;;;;;;;;;;x
ct_ancestordwarf_halls_1_desc;Though all Dwarf Holds are home to a Hall of Deeds, a section of the hold devoted to remembering and recording the deeds of particularly successful Dwarfs, none are greater than the ones inside a Guild Hold. Each Guild wants to make sure that the deeds of their esteemed ancestors and guild-founders are properly recorded and guarded, and they will spare no expense on these endeavors.;;;;;;;;;;;;x
ct_dwarf_engineers_cannons_1_desc;The Cannons made by the Dwarfs are of the highest quality, much less prone to misfires and malfunctions that the Human ones. First made by the Dwarfs of Zhufbar, now, most Dwarf clans maintain a number of cannons They are hauled into overlooking positions on the battlefield, where their long range and potent shot can dictate the course of the enemy's actions. Given the quality of their make, many Cannons have been in service for a number of centuries and are revered by their crew..;;;;;;;;;;;;x
ct_dwarf_engineers_cannons_1;Cannon Armoury;;;;;;;;;;;;x
ct_dwarf_engineers_cannons_2;Cannon Armoury;;;;;;;;;;;;x
ct_dwarf_engineers_cannons_3;Cannon Armoury;;;;;;;;;;;;x
ct_dwarf_engineers_cannons_4;Cannon Armoury;;;;;;;;;;;;x
ct_dwarf_brewery_1;Dwarf Brewery;;;;;;;;;;;;x
ct_dwarf_brewery_2;Dwarf Brewery;;;;;;;;;;;;x
ct_dwarf_brewery_3;Dwarf Brewery;;;;;;;;;;;;x
ct_dwarf_brewery_4;Dwarf Brewery;;;;;;;;;;;;x
ct_dwarf_brewery_1_desc;A small brewery were the beer for the commoners are made, which even though it is probably the better than any human could do. Brewing and drinking beer are very important parts of Dwarf society; this is also why you can expect to see a brewery in every Dwarf hold, no matter how small and insignificant it is.;;;;;;;;;;;;x
ct_dwarf_brewery_2_desc;A medium sized brewery were proper Dwarf beer is made, the kind that is served in most taverns around the Dwarf realms. Someone other than a Dwarf would probably describe it as the best beer that they've ever had, but what do they know about beer anyway?;;;;;;;;;;;;x
ct_dwarf_brewery_3_desc;A large brewery were high quality beer is made, suitable for Dwarf nobility. These can be found in most of the larger Dwarf holds in the realms.;;;;;;;;;;;;x
ct_dwarf_brewery_4_desc;A very large Dwarf brewery with beer even rivalling that of Josef Bugman's!;;;;;;;;;;;;x
ct_dwarf_shipyard_1;Dwarf Shipyard;;;;;;;;x
ct_dwarf_shipyard_2;Dwarf Shipyard;;;;;;;;x
ct_dwarf_shipyard_3;Dwarf Shipyard;;;;;;;;x
ct_dwarf_shipyard_4;Dwarf Shipyard;;;;;;;;x
ct_dwarf_shipyard_desc;The Dwarfs are masters of steamworks and metallurgy, and their fleets reflect this fact. Dwarf Ships are massive armored hulks, protected by layers of steel forged in the greatest of foundries. Each ships also transports many spare parts and a crew of Engineers in ctse repairs are needed in the high sea, as well as trade goods.;;;;;;;;x
tp_dwarf_outer_fort_1_desc;The Runesmiths’ Guild has special reverence towards the Ancestor Gods, and usually lend their aid to the Shrine Holds in the form of mighty runic wards in order to protect the abodes of the Ancestors.;;;;;;;;;;;;x
tp_dwarf_outer_fort_1;Runic Wards;;;;;;;;;;;;x
tp_dwarf_outer_fort_2;Runic Wards;;;;;;;;;;;;x
tp_dwarf_outer_fort_3;Runic Wards;;;;;;;;;;;;x
tp_dwarf_outer_fort_4;Runic Wards;;;;;;;;;;;;x
tp_dwarf_outer_fort_5;Runic Wards;;;;;;;;;;;;x
tp_dwarf_outer_fort_6;Runic Wards;;;;;;;;;;;;x
tp_dwarf_hold_1_desc;Many, if not all, Dwarf Karaks have a Hall of Sanctity dedicated to the Ancestor Gods. In many holds, there are mountain shrines separate from the main structure, devoted solely to the veneration of the Ancestors. These places are much smaller than a usual hold, normally consisting of a great hall housing statues or shrines to the Ancestor Gods surrounded by smaller halls. These shrine holds usually defer to the main Karaks for protection, though their are very capable of defending themselves.;;;;;;;;;;;;x
tp_dwarf_hold_1;Shrine Hold;;;;;;;;;;;;x
tp_dwarf_hold_2;Shrine Hold;;;;;;;;;;;;x
tp_dwarf_hold_3;Shrine Hold;;;;;;;;;;;;x
tp_dwarf_hold_4;Shrine Hold;;;;;;;;;;;;x
tp_dwarf_hold_5;Shrine Hold;;;;;;;;;;;;x
tp_dwarf_hold_6;Shrine Hold;;;;;;;;;;;;x
tp_dwarf_clan_halls_1_desc;The Ancestral Guard is composed by Dwarfs who have chosen to fully commit themselves to the protection of the Ancestor Gods’ shrines, temples and statues. Most of the Shrine Holds will have a hall housing a garrison of these stubborn defenders.;;;;;;;;;;;;x
tp_dwarf_clan_halls_1;Ancestral Guard;;;;;;;;;;;;x
tp_dwarf_clan_halls_2;Ancestral Guard;;;;;;;;;;;;x
tp_dwarf_clan_halls_3;Ancestral Guard;;;;;;;;;;;;x
tp_dwarf_clan_halls_4;Ancestral Guard;;;;;;;;;;;;x
tp_dwarf_town_1_desc;The Lorekeepers are Dwarfs charged with chronicling, recording and remembering Dwarf law and lore. They also fulfil a role somewhat akin to priests, maintaining the shrines and records of the Ancestor Gods. They usually reside in great library chambers, constantly buried and lost in great books. Many Dwarf Lords also trust them with accounting and other monetary duties, a task they begrudgingly accept.;;;;;;;;;;;;x
tp_dwarf_town_1;Lorekeeper's Library;;;;;;;;;;;;x
tp_dwarf_town_2;Lorekeeper's Library;;;;;;;;;;;;x
tp_dwarf_town_3;Lorekeeper's Library;;;;;;;;;;;;x
tp_dwarf_town_4;Lorekeeper's Library;;;;;;;;;;;;x
tp_dwarf_town_5;Lorekeeper's Library;;;;;;;;;;;;x
tp_dwarf_town_6;Lorekeeper's Library;;;;;;;;;;;;x
tp_dwarf_smithy_1_desc;These echoing chambers contain only the local Karak’s Book of Grudges, a hefty tome where all wrongs against the Hold are recorded, never to be forgotten. The local Grudge Keeper scribbles down the king’s pronouncements and spends the rest of the year carefully updating the Book of Grudges.;;;;;;;;;;;;x
tp_dwarf_smithy_1;Hall of Remembering;;;;;;;;;;;;x
tp_dwarf_smithy_2;Hall of Remembering;;;;;;;;;;;;x
tp_dwarf_smithy_3;Hall of Remembering;;;;;;;;;;;;x
tp_dwarf_smithy_4;Hall of Remembering;;;;;;;;;;;;x
tp_ascept_grungi_1_desc;Grungni is one of the three chief Ancestor Gods.  He is the god of mining and smiths and he is both an artisan and a warrior god. His main credo is oath and honour, upon which Dwarf society is built, and as such, statues and shrines consecrated to him will boost the local Dwarfs’ stubbornness and morale.\n Each Shrine Hold can only hold a single shrine dedicated to one of the three chief Ancestor Gods.;;;;;;;;;;;;x
tp_ascept_grungi_1;Shrine to Grungni;;;;;;;;;;;;x
tp_ascept_grungi_2;Shrine to Grungni;;;;;;;;;;;;x
tp_ascept_grungi_3;Shrine to Grungni;;;;;;;;;;;;x
tp_ascept_grungi_4;Shrine to Grungni;;;;;;;;;;;;x
tp_ascept_grimnir_1_desc;Grimnir is one of the three chief Ancestor Gods.  He is the god of warriors and the patron of the Slayer Cult. Statues and shrines consecrated to him will boost the local Dwarfs’ bravery in battle and attract a small detachment of Slayers.\n Each Shrine Hold can only have a single shrine dedicated to one of the three chief Ancestor Gods.;;;;;;;;;;;;x
tp_ascept_grimnir_1;Shrine to Grimnir;;;;;;;;;;;;x
tp_ascept_grimnir_2;Shrine to Grimnir;;;;;;;;;;;;x
tp_ascept_grimnir_3;Shrine to Grimnir;;;;;;;;;;;;x
